Unnamed: 0,Name,Origin,5_star,4_star,3_star,2_star,1_star
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
1,Audrey F.,"From Milford, CT",11.0,30.0,11.0,2.0,2.0
1,"Jeff ""I like to eat"" R.","From Washington, DC",27.0,140.0,111.0,37.0,4.0
1,Sarah U.,"From Chicago, IL",1.0,3.0,1.0,0.0,0.0
1,Jim M.,"From Chicago, IL",3.0,3.0,2.0,0.0,0.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,A R.,"From Chicago, IL",25.0,10.0,1.0,4.0,6.0
1,Vicki K.,"From Chicago, IL",,,,,
1,"Nancy ""Junior Mint"" T.","From Orange County, CA",160.0,547.0,413.0,207.0,150.0
1,"C ""Bottomless Sushi Pit"" W.","From San Francisco, CA",37.0,69.0,33.0,12.0,5.0
1,Ginger B.,"From Naperville, IL",1.0,1.0,1.0,1.0,4.0
1,christine c.,"From Cook, IL",35.0,58.0,22.0,5.0,27.0
1,Tom Q.,"From Chicago, IL",17.0,2.0,0.0,2.0,3.0
1,Amy S.,"From Saint Louis, MO",47.0,85.0,37.0,14.0,5.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,Vanessa V.,"From Chicago, IL",4.0,6.0,4.0,3.0,1.0
1,Molly R.,"From Chicago, IL",8.0,3.0,2.0,1.0,0.0
1,"Paul ""What's a foodie?"" B.","From Chicago, IL",25.0,31.0,11.0,5.0,1.0
1,Rasmus P.,"From Munich, Germany",1.0,15.0,7.0,2.0,1.0
1,Melody R.,"From Larkspur, CA",52.0,50.0,14.0,3.0,4.0
